"Entity"	"Bio_StationID"	"BenSampID"	"Bio_CollDate"	"Bio_Year"	"Bio_Month"	"CollMeth"	"Regional_FinalID"	"OTU"	"Exclude"	"SumOfIndivids"	"TotalInd"	"RelAbund"
"ME DEP"	"MEDEP_56817"	"MEDEP_193"	9/5/1986 0:00:00	1986	9	"MEDEP_AS_RockBasket"	"Microtendipes rydalensis"	"Microtendipes"	0	1.00	601.00	0.16
"ME DEP"	"MEDEP_56817"	"MEDEP_193"	9/5/1986 0:00:00	1986	9	"MEDEP_AS_RockBasket"	"Nanocladius"	"Nanocladius"	0	7.00	601.00	1.16
"ME DEP"	"MEDEP_56817"	"MEDEP_193"	9/5/1986 0:00:00	1986	9	"MEDEP_AS_RockBasket"	"Neureclipsis"	"Polycentropodidae"	0	55.00	601.00	14.47
"ME DEP"	"MEDEP_56817"	"MEDEP_193"	9/5/1986 0:00:00	1986	9	"MEDEP_AS_RockBasket"	"Oecetis"	"Oecetis"	0	4.00	601.00	0.66
"ME DEP"	"MEDEP_56817"	"MEDEP_193"	9/5/1986 0:00:00	1986	9	"MEDEP_AS_RockBasket"	"Optioservus"	"Optioservus"	0	1.00	601.00	0.16
"ME DEP"	"MEDEP_56817"	"MEDEP_193"	9/5/1986 0:00:00	1986	9	"MEDEP_AS_RockBasket"	"Orthocladius"	"Orthocladius"	0	2.00	601.00	0.49
"ME DEP"	"MEDEP_56817"	"MEDEP_193"	9/5/1986 0:00:00	1986	9	"MEDEP_AS_RockBasket"	"Orthocladius carlatus"	"Orthocladius"	0	1.00	601.00	0.49
"ME DEP"	"MEDEP_56817"	"MEDEP_193"	9/5/1986 0:00:00	1986	9	"MEDEP_AS_RockBasket"	"Physella"	"Physella"	0	1.00	601.00	0.16
"ME DEP"	"MEDEP_56817"	"MEDEP_193"	9/5/1986 0:00:00	1986	9	"MEDEP_AS_RockBasket"	"Polycentropodidae"	"Polycentropodidae"	0	28.00	601.00	14.47
"ME DEP"	"MEDEP_56817"	"MEDEP_193"	9/5/1986 0:00:00	1986	9	"MEDEP_AS_RockBasket"	"Polycentropus"	"Polycentropodidae"	0	4.00	601.00	14.47
"ME DEP"	"MEDEP_56817"	"MEDEP_193"	9/5/1986 0:00:00	1986	9	"MEDEP_AS_RockBasket"	"Polypedilum"	"Polypedilum"	0	1.00	601.00	0.66
"ME DEP"	"MEDEP_56817"	"MEDEP_193"	9/5/1986 0:00:00	1986	9	"MEDEP_AS_RockBasket"	"Polypedilum aviceps"	"Polypedilum"	0	2.00	601.00	0.66
"ME DEP"	"MEDEP_56817"	"MEDEP_193"	9/5/1986 0:00:00	1986	9	"MEDEP_AS_RockBasket"	"Polypedilum illinoense"	"Polypedilum"	0	1.00	601.00	0.66
"ME DEP"	"MEDEP_56817"	"MEDEP_193"	9/5/1986 0:00:00	1986	9	"MEDEP_AS_RockBasket"	"Potthastia gaedii"	"Potthastia"	0	1.00	601.00	0.16
"ME DEP"	"MEDEP_56817"	"MEDEP_193"	9/5/1986 0:00:00	1986	9	"MEDEP_AS_RockBasket"	"Promoresia"	"Promoresia"	0	2.00	601.00	0.33
"ME DEP"	"MEDEP_56817"	"MEDEP_193"	9/5/1986 0:00:00	1986	9	"MEDEP_AS_RockBasket"	"Pseudocloeon"	"Pseudocloeon"	0	11.00	601.00	1.83
"ME DEP"	"MEDEP_56817"	"MEDEP_193"	9/5/1986 0:00:00	1986	9	"MEDEP_AS_RockBasket"	"Rheocricotopus fuscipes"	"Rheocricotopus"	0	10.00	601.00	1.66
"ME DEP"	"MEDEP_56817"	"MEDEP_193"	9/5/1986 0:00:00	1986	9	"MEDEP_AS_RockBasket"	"Rheotanytarsus"	"Rheotanytarsus"	0	56.00	601.00	9.31
"ME DEP"	"MEDEP_56817"	"MEDEP_193"	9/5/1986 0:00:00	1986	9	"MEDEP_AS_RockBasket"	"Simulium"	"Simulium"	0	16.00	601.00	2.66
"ME DEP"	"MEDEP_56817"	"MEDEP_193"	9/5/1986 0:00:00	1986	9	"MEDEP_AS_RockBasket"	"Synorthocladius"	"Synorthocladius"	0	1.00	601.00	0.16
"ME DEP"	"MEDEP_56817"	"MEDEP_193"	9/5/1986 0:00:00	1986	9	"MEDEP_AS_RockBasket"	"Tanytarsus"	"Tanytarsus"	0	1.00	601.00	0.16
"ME DEP"	"MEDEP_56817"	"MEDEP_193"	9/5/1986 0:00:00	1986	9	"MEDEP_AS_RockBasket"	"Tvetenia discoloripes"	"Tvetenia"	0	8.00	601.00	1.33
"ME DEP"	"MEDEP_56817"	"MEDEP_194"	9/1/1987 0:00:00	1987	9	"MEDEP_AS_RockBasket"	"Acroneuria"	"Acroneuria"	0	1.00	752.00	1.32
"ME DEP"	"MEDEP_56817"	"MEDEP_194"	9/1/1987 0:00:00	1987	9	"MEDEP_AS_RockBasket"	"Acroneuria abnormis"	"Acroneuria"	0	5.00	752.00	1.32
"ME DEP"	"MEDEP_56817"	"MEDEP_194"	9/1/1987 0:00:00	1987	9	"MEDEP_AS_RockBasket"	"Acroneuria lycorias"	"Acroneuria"	0	3.00	752.00	1.32
"ME DEP"	"MEDEP_56817"	"MEDEP_194"	9/1/1987 0:00:00	1987	9	"MEDEP_AS_RockBasket"	"Acroneuria mela"	"Acroneuria"	0	1.00	752.00	1.32
"ME DEP"	"MEDEP_56817"	"MEDEP_194"	9/1/1987 0:00:00	1987	9	"MEDEP_AS_RockBasket"	"Agnetina capitata"	"Agnetina"	0	2.00	752.00	0.26
"ME DEP"	"MEDEP_56817"	"MEDEP_194"	9/1/1987 0:00:00	1987	9	"MEDEP_AS_RockBasket"	"Attenella"	"Attenella"	0	2.00	752.00	0.26
"ME DEP"	"MEDEP_56817"	"MEDEP_194"	9/1/1987 0:00:00	1987	9	"MEDEP_AS_RockBasket"	"Baetis"	"Baetis"	0	20.00	752.00	3.45
"ME DEP"	"MEDEP_56817"	"MEDEP_194"	9/1/1987 0:00:00	1987	9	"MEDEP_AS_RockBasket"	"Baetis flavistriga"	"Baetis"	0	1.00	752.00	3.45
"ME DEP"	"MEDEP_56817"	"MEDEP_194"	9/1/1987 0:00:00	1987	9	"MEDEP_AS_RockBasket"	"Baetis pygmaeus"	"Baetis"	0	5.00	752.00	3.45
"ME DEP"	"MEDEP_56817"	"MEDEP_194"	9/1/1987 0:00:00	1987	9	"MEDEP_AS_RockBasket"	"Brachycentrus numerosus"	"Brachycentrus"	0	42.00	752.00	5.58
"ME DEP"	"MEDEP_56817"	"MEDEP_194"	9/1/1987 0:00:00	1987	9	"MEDEP_AS_RockBasket"	"Ceratopsyche morosa"	"Ceratopsyche/Hydropsyche"	0	137.00	752.00	48.93
"ME DEP"	"MEDEP_56817"	"MEDEP_194"	9/1/1987 0:00:00	1987	9	"MEDEP_AS_RockBasket"	"Ceratopsyche slossonae"	"Ceratopsyche/Hydropsyche"	0	1.00	752.00	48.93
"ME DEP"	"MEDEP_56817"	"MEDEP_194"	9/1/1987 0:00:00	1987	9	"MEDEP_AS_RockBasket"	"Chaetogaster limnaei"	"Naididae"	0	1.00	752.00	0.13
"ME DEP"	"MEDEP_56817"	"MEDEP_194"	9/1/1987 0:00:00	1987	9	"MEDEP_AS_RockBasket"	"Cheumatopsyche"	"Cheumatopsyche"	0	26.00	752.00	3.45
"ME DEP"	"MEDEP_56817"	"MEDEP_194"	9/1/1987 0:00:00	1987	9	"MEDEP_AS_RockBasket"	"Chimarra obscura"	"Chimarra"	0	37.00	752.00	4.92
"ME DEP"	"MEDEP_56817"	"MEDEP_194"	9/1/1987 0:00:00	1987	9	"MEDEP_AS_RockBasket"	"Conchapelopia"	"Conchapelopia"	0	1.00	752.00	0.13
"ME DEP"	"MEDEP_56817"	"MEDEP_194"	9/1/1987 0:00:00	1987	9	"MEDEP_AS_RockBasket"	"Cricotopus"	"Cricotopus"	0	1.00	752.00	0.53
"ME DEP"	"MEDEP_56817"	"MEDEP_194"	9/1/1987 0:00:00	1987	9	"MEDEP_AS_RockBasket"	"Cricotopus bicinctus"	"Cricotopus"	0	3.00	752.00	0.53
"ME DEP"	"MEDEP_56817"	"MEDEP_194"	9/1/1987 0:00:00	1987	9	"MEDEP_AS_RockBasket"	"Eukiefferiella gracei"	"Eukiefferiella"	0	1.00	752.00	0.13
"ME DEP"	"MEDEP_56817"	"MEDEP_194"	9/1/1987 0:00:00	1987	9	"MEDEP_AS_RockBasket"	"Hydropsyche"	"Ceratopsyche/Hydropsyche"	0	230.00	752.00	48.93
"ME DEP"	"MEDEP_56817"	"MEDEP_194"	9/1/1987 0:00:00	1987	9	"MEDEP_AS_RockBasket"	"Hydroptila"	"Hydroptila"	0	2.00	752.00	0.26
"ME DEP"	"MEDEP_56817"	"MEDEP_194"	9/1/1987 0:00:00	1987	9	"MEDEP_AS_RockBasket"	"Isonychia"	"Isonychiidae"	0	1.00	752.00	0.13
"ME DEP"	"MEDEP_56817"	"MEDEP_194"	9/1/1987 0:00:00	1987	9	"MEDEP_AS_RockBasket"	"Lepidostoma"	"Lepidostomatidae"	0	1.00	752.00	0.13
"ME DEP"	"MEDEP_56817"	"MEDEP_194"	9/1/1987 0:00:00	1987	9	"MEDEP_AS_RockBasket"	"Leucrocuta"	"Leucrocuta"	0	4.00	752.00	0.53
"ME DEP"	"MEDEP_56817"	"MEDEP_194"	9/1/1987 0:00:00	1987	9	"MEDEP_AS_RockBasket"	"Maccaffertium"	"Maccaffertium/Stenonema"	0	2.00	752.00	0.26
"ME DEP"	"MEDEP_56817"	"MEDEP_194"	9/1/1987 0:00:00	1987	9	"MEDEP_AS_RockBasket"	"Microtendipes rydalensis"	"Microtendipes"	0	1.00	752.00	0.13
"ME DEP"	"MEDEP_56817"	"MEDEP_194"	9/1/1987 0:00:00	1987	9	"MEDEP_AS_RockBasket"	"Nanocladius branchicolus"	"Nanocladius"	0	2.00	752.00	0.26
"ME DEP"	"MEDEP_56817"	"MEDEP_194"	9/1/1987 0:00:00	1987	9	"MEDEP_AS_RockBasket"	"Neureclipsis"	"Polycentropodidae"	0	37.00	752.00	5.05
"ME DEP"	"MEDEP_56817"	"MEDEP_194"	9/1/1987 0:00:00	1987	9	"MEDEP_AS_RockBasket"	"Physella"	"Physella"	0	2.00	752.00	0.26
"ME DEP"	"MEDEP_56817"	"MEDEP_194"	9/1/1987 0:00:00	1987	9	"MEDEP_AS_RockBasket"	"Polycentropus"	"Polycentropodidae"	0	1.00	752.00	5.05
"ME DEP"	"MEDEP_56817"	"MEDEP_194"	9/1/1987 0:00:00	1987	9	"MEDEP_AS_RockBasket"	"Polypedilum aviceps"	"Polypedilum"	0	1.00	752.00	0.13
"ME DEP"	"MEDEP_56817"	"MEDEP_194"	9/1/1987 0:00:00	1987	9	"MEDEP_AS_RockBasket"	"Promoresia"	"Promoresia"	0	2.00	752.00	0.26
"ME DEP"	"MEDEP_56817"	"MEDEP_194"	9/1/1987 0:00:00	1987	9	"MEDEP_AS_RockBasket"	"Pseudocloeon"	"Pseudocloeon"	0	9.00	752.00	1.19
"ME DEP"	"MEDEP_56817"	"MEDEP_194"	9/1/1987 0:00:00	1987	9	"MEDEP_AS_RockBasket"	"Rheocricotopus fuscipes"	"Rheocricotopus"	0	1.00	752.00	0.13
"ME DEP"	"MEDEP_56817"	"MEDEP_194"	9/1/1987 0:00:00	1987	9	"MEDEP_AS_RockBasket"	"Rheotanytarsus"	"Rheotanytarsus"	0	57.00	752.00	7.57
"ME DEP"	"MEDEP_56817"	"MEDEP_194"	9/1/1987 0:00:00	1987	9	"MEDEP_AS_RockBasket"	"Serratella"	"Serratella"	0	1.00	752.00	0.13
"ME DEP"	"MEDEP_56817"	"MEDEP_194"	9/1/1987 0:00:00	1987	9	"MEDEP_AS_RockBasket"	"Simulium"	"Simulium"	0	47.00	752.00	6.25
"ME DEP"	"MEDEP_56817"	"MEDEP_194"	9/1/1987 0:00:00	1987	9	"MEDEP_AS_RockBasket"	"Trissopelopia"	"Trissopelopia"	0	1.00	752.00	0.13
"ME DEP"	"MEDEP_56817"	"MEDEP_194"	9/1/1987 0:00:00	1987	9	"MEDEP_AS_RockBasket"	"Tvetenia"	"Tvetenia"	0	49.00	752.00	6.51
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Ablabesmyia"	"Ablabesmyia"	0	1.00	3617.00	0.02
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Acroneuria"	"Acroneuria"	0	13.00	3617.00	2.15
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Acroneuria abnormis"	"Acroneuria"	0	46.00	3617.00	2.15
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Acroneuria lycorias"	"Acroneuria"	0	19.00	3617.00	2.15
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Agnetina capitata"	"Agnetina"	0	3.00	3617.00	0.08
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Amnicola limosus"	"Hydrobiidae"	0	6.00	3617.00	0.19
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Argia"	"Coenagrionidae"	0	2.00	3617.00	0.24
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Atherix"	"Atherix"	0	1.00	3617.00	0.02
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Attenella"	"Attenella"	0	6.00	3617.00	0.16
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Baetis"	"Baetis"	0	76.00	3617.00	4.31
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Baetis brunneicolor"	"Baetis"	0	7.00	3617.00	4.31
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Baetis flavistriga"	"Baetis"	0	7.00	3617.00	4.31
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Baetis intercalaris"	"Baetis"	0	15.00	3617.00	4.31
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Baetis pygmaeus"	"Baetis"	0	51.00	3617.00	4.31
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Beloneuria"	"Beloneuria"	0	9.00	3617.00	0.24
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Boyeria"	"Aeshnidae"	0	13.00	3617.00	0.35
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Brachycentrus numerosus"	"Brachycentrus"	0	45.00	3617.00	1.24
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Calopteryx"	"Calopterygidae"	0	1.00	3617.00	0.02
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Ceratopsyche bronta"	"Ceratopsyche/Hydropsyche"	0	59.00	3617.00	25.15
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Ceratopsyche morosa"	"Ceratopsyche/Hydropsyche"	0	590.00	3617.00	25.15
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Ceratopsyche slossonae"	"Ceratopsyche/Hydropsyche"	0	8.00	3617.00	25.15
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Ceratopsyche sparna"	"Ceratopsyche/Hydropsyche"	0	36.00	3617.00	25.15
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Cheumatopsyche"	"Cheumatopsyche"	0	491.00	3617.00	13.57
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Chimarra obscura"	"Chimarra"	0	417.00	3617.00	11.52
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Coenagrionidae"	"Coenagrionidae"	0	7.00	3617.00	0.24
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Corynoneura"	"Corynoneura"	0	3.00	3617.00	0.08
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Cricotopus"	"Cricotopus"	0	6.00	3617.00	0.77
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Cricotopus bicinctus"	"Cricotopus"	0	21.00	3617.00	0.77
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Cricotopus cylindraceus"	"Cricotopus"	0	1.00	3617.00	0.77
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Dineutus"	"Dineutus"	0	1.00	3617.00	0.02
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Epeorus"	"Epeorus"	0	5.00	3617.00	0.13
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Ferrissia"	"Ferrissia"	0	1.00	3617.00	0.02
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Glossosoma"	"Glossosoma"	0	1.00	3617.00	0.02
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Hagenius"	"Gomphidae"	0	1.00	3617.00	0.02
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Helicopsyche borealis"	"Helicopsyche"	0	7.00	3617.00	0.19
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Hemerodromia"	"Empididae"	0	1.00	3617.00	0.02
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Hydrobiidae"	"Hydrobiidae"	0	1.00	3617.00	0.19
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Hydropsyche"	"Ceratopsyche/Hydropsyche"	0	213.00	3617.00	25.15
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Hydropsyche simulans"	"Ceratopsyche/Hydropsyche"	0	4.00	3617.00	25.15
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Hydroptila"	"Hydroptila"	0	1.00	3617.00	0.02
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Isonychia"	"Isonychiidae"	0	22.00	3617.00	0.60
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Labrundinia"	"Labrundinia"	0	2.00	3617.00	0.05
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Lepidoptera"	"Lepidoptera"	0	7.00	3617.00	0.19
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Leucrocuta"	"Leucrocuta"	0	48.00	3617.00	1.32
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Maccaffertium"	"Maccaffertium/Stenonema"	0	79.00	3617.00	2.35
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Maccaffertium modestum"	"Maccaffertium/Stenonema"	0	2.00	3617.00	2.35
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Maccaffertium terminatum"	"Maccaffertium/Stenonema"	0	1.00	3617.00	2.35
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Maccaffertium vicarium"	"Maccaffertium/Stenonema"	0	3.00	3617.00	2.35
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Macromia"	"Corduliidae"	0	1.00	3617.00	0.05
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Macrostemum"	"Macrostemum"	0	27.00	3617.00	0.74
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Microtendipes rydalensis"	"Microtendipes"	0	31.00	3617.00	0.85
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Nanocladius"	"Nanocladius"	0	3.00	3617.00	0.99
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Nanocladius branchicolus"	"Nanocladius"	0	33.00	3617.00	0.99
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Neureclipsis"	"Polycentropodidae"	0	362.00	3617.00	11.14
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Neurocordulia virginiensis"	"Corduliidae"	0	1.00	3617.00	0.05
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Nyctiophylax"	"Polycentropodidae"	0	2.00	3617.00	11.14
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Oecetis"	"Oecetis"	0	8.00	3617.00	0.22
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Orconectes rusticus"	"Orconectes"	0	1.00	3617.00	0.02
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Orthocladius"	"Orthocladius"	0	2.00	3617.00	0.05
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Paragnetina media"	"Paragnetina"	0	1.00	3617.00	0.02
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Pentaneura"	"Pentaneura"	0	13.00	3617.00	0.35
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Physella"	"Physella"	0	12.00	3617.00	0.33
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Polycentropodidae"	"Polycentropodidae"	0	2.00	3617.00	11.14
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Polycentropus"	"Polycentropodidae"	0	37.00	3617.00	11.14
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Polypedilum"	"Polypedilum"	0	10.00	3617.00	0.35
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Polypedilum aviceps"	"Polypedilum"	0	3.00	3617.00	0.35
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Promoresia"	"Promoresia"	0	3.00	3617.00	0.08
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Psephenus herricki"	"Psephenus"	0	1.00	3617.00	0.02
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Pseudocloeon"	"Pseudocloeon"	0	37.00	3617.00	1.02
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Rheocricotopus fuscipes"	"Rheocricotopus"	0	13.00	3617.00	0.35
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Rheopelopia"	"Rheopelopia"	0	3.00	3617.00	0.08
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Rheotanytarsus"	"Rheotanytarsus"	0	277.00	3617.00	7.65
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Serratella"	"Serratella"	0	13.00	3617.00	0.35
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Simulium"	"Simulium"	0	92.00	3617.00	2.54
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Stenelmis"	"Stenelmis"	0	6.00	3617.00	0.16
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Tanytarsus"	"Tanytarsus"	0	1.00	3617.00	0.02
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Thienemanniella"	"Thienemanniella"	0	5.00	3617.00	0.13
"ME DEP"	"MEDEP_56817"	"MEDEP_197"	8/22/1988 0:00:00	1988	8	"MEDEP_AS_RockBasket"	"Tricorythodes"	"Tricorythodes"	0	9.00	3617.00	0.24
